Usuario,Proyecto,Fecha,Horas
712020:15482282-a769-4a4d-a4c2-0424a3a2e0d8,REPUESTOS MAIPU,2025-03-07,4.0
6310a898316bbc56c4249187,MAIPU - MEJORA CONTINUA,2025-03-07,0.5
712020:c2d6f64b-7c18-4b58-9189-57c8823f4f64,AFU´S,2025-03-07,0.5
712020:a7ee73c4-a6b3-4a8b-b22b-97aa3edf3ff7,AJUSTES TIMM - INTEGRACIONES,2025-03-07,1.0
712020:39d78a45-5732-4153-afaa-dc9227f4dfe3,REPUESTOS MAIPU,2025-03-07,1.0
712020:34c5700f-f485-4468-b4d7-06a7a3e2942b,REPUESTOS MAIPU,2025-03-07,3.0
712020:c48c4d5f-8f15-4256-b730-279b54e14c0b,MAIPU - MEJORA CONTINUA,2025-03-07,0.5
712020:d8a16146-bc5b-4c61-9c5d-af3eaddace2b,REPUESTOS MAIPU,2025-03-07,3.0
637d1ac0f48fbd9b62d50fc3,AFU´S,2025-03-07,0.5
712020:448afbe2-d875-40e8-9541-835a59cdf0a7,REPUESTOS MAIPU,2025-03-07,3.0
712020:d1c53603-3e65-4881-b493-a128394d565e,REPUESTOS MAIPU,2025-03-07,3.0
712020:5e29a15d-dadb-41b1-bd51-d65cb73a9a3e,REPUESTOS MAIPU,2025-03-07,3.0
712020:11e8ce5a-06a7-43cf-9c5a-858eed6f0a07,AFU´S,2025-03-07,0.5
712020:5ee2f3fa-371b-4e6b-b912-594fc836bd92,AJUSTES TIMM - INTEGRACIONES,2025-03-07,4.0
712020:7e5d904b-b254-46ab-8639-0e34732a80de,AFU´S,2025-03-07,0.5
712020:76b2ab6b-f08d-4fef-9ced-52ff15fad7a0,MAIPU - MEJORA CONTINUA,2025-03-07,0.3
70121:2c1e0513-4f21-4c96-adc1-8c318e30bc0e,AJUSTES TIMM - INTEGRACIONES,2025-03-07,3.0
70121:2c1e0513-4f21-4c96-adc1-8c318e30bc0e,REPUESTOS MAIPU,2025-03-07,3.0
70121:2c1e0513-4f21-4c96-adc1-8c318e30bc0e,AJUSTES TIMM - INTEGRACIONES,2025-03-07,1.5
70121:2c1e0513-4f21-4c96-adc1-8c318e30bc0e,REPUESTOS MAIPU,2025-03-07,1.5
712020:f5cdecd9-64db-4d5e-b4a2-c8f4b7201212,AJUSTES TIMM - INTEGRACIONES,2025-03-07,2.0
5c8bd7984c5068698da7b839,REPUESTOS MAIPU,2025-03-07,1.6166666666666667
712020:76b2ab6b-f08d-4fef-9ced-52ff15fad7a0,MAIPU - MEJORA CONTINUA,2025-03-07,1.8666666666666667
712020:c2d6f64b-7c18-4b58-9189-57c8823f4f64,AFU´S,2025-03-07,0.5
6310a898316bbc56c4249187,MAIPU - MEJORA CONTINUA,2025-03-07,4.5
637d1ac0f48fbd9b62d50fc3,AFU´S,2025-03-07,0.5
712020:11e8ce5a-06a7-43cf-9c5a-858eed6f0a07,AFU´S,2025-03-07,0.5
712020:7e5d904b-b254-46ab-8639-0e34732a80de,AFU´S,2025-03-07,0.5
712020:c48c4d5f-8f15-4256-b730-279b54e14c0b,MAIPU - MEJORA CONTINUA,2025-03-07,1.0
712020:e09a2eee-2fe3-41a8-8a9c-29acd2258249,AJUSTES TIMM - INTEGRACIONES,2025-03-07,0.25
712020:c2d6f64b-7c18-4b58-9189-57c8823f4f64,AFU´S,2025-03-07,2.0
5dbc42d12757660db6144b56,TECH LAB - INTERNO,2025-03-07,0.75
712020:39d78a45-5732-4153-afaa-dc9227f4dfe3,AJUSTES TIMM - INTEGRACIONES,2025-03-07,3.0
712020:f518f4e7-7314-45a9-a3ef-723ad3fd6d7f,REPUESTOS MAIPU,2025-03-07,2.0
712020:2fd5ca9e-c92c-426e-b141-c27cdf46a539,REPUESTOS MAIPU,2025-03-07,6.5
637d1ac0f48fbd9b62d50fc3,AFU´S,2025-03-07,3.0
712020:a7ee73c4-a6b3-4a8b-b22b-97aa3edf3ff7,AJUSTES TIMM - INTEGRACIONES,2025-03-07,3.0
712020:e09a2eee-2fe3-41a8-8a9c-29acd2258249,AJUSTES TIMM - INTEGRACIONES,2025-03-07,2.5
712020:11e8ce5a-06a7-43cf-9c5a-858eed6f0a07,AFU´S,2025-03-07,0.75
712020:7e5d904b-b254-46ab-8639-0e34732a80de,AFU´S,2025-03-07,2.0
6299079acd636500697d4701,MAIPU - MEJORA CONTINUA,2025-03-07,8.0
5c8132a6e6e3160b9b6fd44d,TECH LAB - INTERNO,2025-03-07,1.0
712020:c48c4d5f-8f15-4256-b730-279b54e14c0b,MAIPU - MEJORA CONTINUA,2025-03-07,1.25
5c8bd7984c5068698da7b839,TECH LAB - INTERNO,2025-03-07,2.1666666666666665
5dbc42d12757660db6144b56,TECH LAB - INTERNO,2025-03-07,1.0
712020:11e8ce5a-06a7-43cf-9c5a-858eed6f0a07,AFU´S,2025-03-07,1.25
712020:f50b1e80-f1ef-440b-b954-716fbfdbc927,TALLER - MAIPÚ -,2025-03-07,1.0
712020:f5cdecd9-64db-4d5e-b4a2-c8f4b7201212,AJUSTES TIMM - INTEGRACIONES,2025-03-07,4.9
712020:76b2ab6b-f08d-4fef-9ced-52ff15fad7a0,MAIPU - MEJORA CONTINUA,2025-03-07,5.833333333333333
6022a0ace7deee0069225fbd,TECH LAB - INTERNO,2025-03-07,0.5
712020:c48c4d5f-8f15-4256-b730-279b54e14c0b,MAIPU - MEJORA CONTINUA,2025-03-07,1.25
712020:f50b1e80-f1ef-440b-b954-716fbfdbc927,REPUESTOS MAIPU,2025-03-07,4.166666666666667
712020:c2d6f64b-7c18-4b58-9189-57c8823f4f64,REPUESTOS MAIPU,2025-03-07,0.5
712020:f518f4e7-7314-45a9-a3ef-723ad3fd6d7f,REPUESTOS MAIPU,2025-03-07,0.5
712020:34c5700f-f485-4468-b4d7-06a7a3e2942b,REPUESTOS MAIPU,2025-03-07,0.5
712020:d8a16146-bc5b-4c61-9c5d-af3eaddace2b,REPUESTOS MAIPU,2025-03-07,0.5
712020:5912aa5b-0476-4091-834a-994381177d1a,TECH LAB - INTERNO,2025-03-07,2.0
637d1ac0f48fbd9b62d50fc3,REPUESTOS MAIPU,2025-03-07,0.5
712020:448afbe2-d875-40e8-9541-835a59cdf0a7,REPUESTOS MAIPU,2025-03-07,0.5
712020:d1c53603-3e65-4881-b493-a128394d565e,REPUESTOS MAIPU,2025-03-07,0.5
712020:2fd5ca9e-c92c-426e-b141-c27cdf46a539,REPUESTOS MAIPU,2025-03-07,0.5
712020:11e8ce5a-06a7-43cf-9c5a-858eed6f0a07,REPUESTOS MAIPU,2025-03-07,0.5
712020:5e29a15d-dadb-41b1-bd51-d65cb73a9a3e,REPUESTOS MAIPU,2025-03-07,0.5
63d916c4bf837c6893d6fbad,REPUESTOS MAIPU,2025-03-07,0.5
712020:7e5d904b-b254-46ab-8639-0e34732a80de,REPUESTOS MAIPU,2025-03-07,1.0
6324d3f3ce3e476e42ae2595,TECH LAB - INTERNO,2025-03-07,4.0
712020:c2d6f64b-7c18-4b58-9189-57c8823f4f64,AFU´S,2025-03-07,1.5
712020:34c5700f-f485-4468-b4d7-06a7a3e2942b,REPUESTOS MAIPU,2025-03-07,0.5
712020:e09a2eee-2fe3-41a8-8a9c-29acd2258249,AJUSTES TIMM - INTEGRACIONES,2025-03-07,1.75
712020:448afbe2-d875-40e8-9541-835a59cdf0a7,REPUESTOS MAIPU,2025-03-07,0.5
712020:11e8ce5a-06a7-43cf-9c5a-858eed6f0a07,AFU´S,2025-03-07,0.5
63d916c4bf837c6893d6fbad,REPUESTOS MAIPU,2025-03-07,8.0
712020:15482282-a769-4a4d-a4c2-0424a3a2e0d8,AJUSTES TIMM - INTEGRACIONES,2025-03-07,4.0
5c8bd7984c5068698da7b839,REPUESTOS MAIPU,2025-03-07,3.25
712020:39d78a45-5732-4153-afaa-dc9227f4dfe3,REPUESTOS MAIPU,2025-03-07,2.0
62e433730b4bf7ad924bcbe5,REPUESTOS MAIPU,2025-03-07,2.0
712020:d1c53603-3e65-4881-b493-a128394d565e,REPUESTOS MAIPU,2025-03-07,5.0
70121:e997c5d5-1d6e-4973-80cb-28bfe7343a3f,TECH LAB - INTERNO,2025-03-07,1.0
712020:f518f4e7-7314-45a9-a3ef-723ad3fd6d7f,REPUESTOS MAIPU,2025-03-07,5.5
712020:d8a16146-bc5b-4c61-9c5d-af3eaddace2b,REPUESTOS MAIPU,2025-03-07,4.5
712020:5e29a15d-dadb-41b1-bd51-d65cb73a9a3e,REPUESTOS MAIPU,2025-03-07,4.5
5e751b85fad9000c325d9aae,TECH LAB - INTERNO,2025-03-07,1.3333333333333333
712020:a7ee73c4-a6b3-4a8b-b22b-97aa3edf3ff7,AJUSTES TIMM - INTEGRACIONES,2025-03-07,1.0
712020:34c5700f-f485-4468-b4d7-06a7a3e2942b,REPUESTOS MAIPU,2025-03-07,3.0
637d1ac0f48fbd9b62d50fc3,AFU´S,2025-03-07,4.0
712020:448afbe2-d875-40e8-9541-835a59cdf0a7,REPUESTOS MAIPU,2025-03-07,4.0
712020:11e8ce5a-06a7-43cf-9c5a-858eed6f0a07,AFU´S,2025-03-07,1.0
712020:5ee2f3fa-371b-4e6b-b912-594fc836bd92,AJUSTES TIMM - INTEGRACIONES,2025-03-07,4.0
712020:7e5d904b-b254-46ab-8639-0e34732a80de,AFU´S,2025-03-07,4.0
712020:6b82bca4-7ae3-4417-b5b5-76024cf32617,TECH LAB - INTERNO,2025-03-07,1.5
70121:e997c5d5-1d6e-4973-80cb-28bfe7343a3f,TECH LAB - INTERNO,2025-03-07,2.0
712020:a7ee73c4-a6b3-4a8b-b22b-97aa3edf3ff7,AJUSTES TIMM - INTEGRACIONES,2025-03-07,1.0
712020:39d78a45-5732-4153-afaa-dc9227f4dfe3,AJUSTES TIMM - INTEGRACIONES,2025-03-07,2.0
712020:c2d6f64b-7c18-4b58-9189-57c8823f4f64,REPUESTOS MAIPU,2025-03-07,3.0
62e433730b4bf7ad924bcbe5,TALLER - MAIPÚ -,2025-03-07,1.0
712020:11e8ce5a-06a7-43cf-9c5a-858eed6f0a07,REPUESTOS MAIPU,2025-03-07,2.0
712020:e09a2eee-2fe3-41a8-8a9c-29acd2258249,AJUSTES TIMM - INTEGRACIONES,2025-03-07,1.0
712020:a7ee73c4-a6b3-4a8b-b22b-97aa3edf3ff7,AJUSTES TIMM - INTEGRACIONES,2025-03-07,1.0
5c8bd7984c5068698da7b839,TECH LAB - INTERNO,2025-03-07,3.6
712020:e09a2eee-2fe3-41a8-8a9c-29acd2258249,AJUSTES TIMM - INTEGRACIONES,2025-03-07,1.0
712020:a7ee73c4-a6b3-4a8b-b22b-97aa3edf3ff7,AJUSTES TIMM - INTEGRACIONES,2025-03-07,1.0
712020:11e8ce5a-06a7-43cf-9c5a-858eed6f0a07,AFU´S,2025-03-07,1.0
712020:34c5700f-f485-4468-b4d7-06a7a3e2942b,REPUESTOS MAIPU,2025-03-08,3.5
712020:e09a2eee-2fe3-41a8-8a9c-29acd2258249,AJUSTES TIMM - INTEGRACIONES,2025-03-10,1.0
5c8bd79686c36970e812b609,TECH LAB - INTERNO,2025-03-10,8.0
62e433730b4bf7ad924bcbe5,REPUESTOS MAIPU,2025-03-10,2.0
712020:f50b1e80-f1ef-440b-b954-716fbfdbc927,REPUESTOS MAIPU,2025-03-10,2.5
712020:ca798410-124d-40e3-9954-420f35eb4d5c,TECH LAB - INTERNO,2025-03-10,7.2
712020:f5cdecd9-64db-4d5e-b4a2-c8f4b7201212,AJUSTES TIMM - INTEGRACIONES,2025-03-10,0.3333333333333333
613fb383e057c6006a1ccade,AJUSTES TIMM - INTEGRACIONES,2025-03-10,0.3333333333333333
5e751b85fad9000c325d9aae,AJUSTES TIMM - INTEGRACIONES,2025-03-10,0.6666666666666666
63d916c4bf837c6893d6fbad,REPUESTOS MAIPU,2025-03-10,0.6666666666666666
712020:98295f35-86b1-4d23-a51b-30dbe7170d11,TECH LAB - INTERNO,2025-03-10,7.2
62fbddc8bb0704a2a808bd57,TECH LAB - INTERNO,2025-03-10,8.0
5cacf44c66c5b40acb9ff68f,TECH LAB - INTERNO,2025-03-10,8.0
5c8bd7984c5068698da7b839,TECH LAB - INTERNO,2025-03-10,0.35
5dea6ce9b95b180d17cfc7df,TECH LAB - INTERNO,2025-03-10,8.0
63600fdb1cc605b1fd177862,TECH LAB - INTERNO,2025-03-10,9.0
70121:2c1e0513-4f21-4c96-adc1-8c318e30bc0e,AJUSTES TIMM - INTEGRACIONES,2025-03-10,0.5
5c5857d6036b380b84dc8212,TECH LAB - INTERNO,2025-03-10,1.0
712020:f5cdecd9-64db-4d5e-b4a2-c8f4b7201212,AJUSTES TIMM - INTEGRACIONES,2025-03-10,0.3333333333333333
613fb383e057c6006a1ccade,AJUSTES TIMM - INTEGRACIONES,2025-03-10,0.3333333333333333
5c8bd7984c5068698da7b839,REPUESTOS MAIPU,2025-03-10,4.533333333333333
70121:2c1e0513-4f21-4c96-adc1-8c318e30bc0e,AJUSTES TIMM - INTEGRACIONES,2025-03-10,0.5
712020:f5cdecd9-64db-4d5e-b4a2-c8f4b7201212,AJUSTES TIMM - INTEGRACIONES,2025-03-10,1.0
613fb383e057c6006a1ccade,AJUSTES TIMM - INTEGRACIONES,2025-03-10,1.0
5e751b85fad9000c325d9aae,AJUSTES TIMM - INTEGRACIONES,2025-03-10,0.3333333333333333
712020:e09a2eee-2fe3-41a8-8a9c-29acd2258249,AJUSTES TIMM - INTEGRACIONES,2025-03-10,1.0
6310a8954fbe9c4bd0edf82a,TECH LAB - INTERNO,2025-03-10,8.0
712020:c48c4d5f-8f15-4256-b730-279b54e14c0b,MAIPU - MEJORA CONTINUA,2025-03-10,0.5
712020:c2d6f64b-7c18-4b58-9189-57c8823f4f64,AFU´S,2025-03-10,0.5
712020:a7ee73c4-a6b3-4a8b-b22b-97aa3edf3ff7,AJUSTES TIMM - INTEGRACIONES,2025-03-10,2.0
712020:d8a16146-bc5b-4c61-9c5d-af3eaddace2b,REPUESTOS MAIPU,2025-03-10,3.0
637d1ac0f48fbd9b62d50fc3,AFU´S,2025-03-10,0.75
6310a898316bbc56c4249187,MAIPU - MEJORA CONTINUA,2025-03-10,0.5
5e751b85fad9000c325d9aae,AJUSTES TIMM - INTEGRACIONES,2025-03-10,5.0
712020:39d78a45-5732-4153-afaa-dc9227f4dfe3,AJUSTES TIMM - INTEGRACIONES,2025-03-10,1.5
712020:448afbe2-d875-40e8-9541-835a59cdf0a7,REPUESTOS MAIPU,2025-03-10,3.0
712020:d1c53603-3e65-4881-b493-a128394d565e,REPUESTOS MAIPU,2025-03-10,3.0
712020:5e29a15d-dadb-41b1-bd51-d65cb73a9a3e,REPUESTOS MAIPU,2025-03-10,3.0
712020:11e8ce5a-06a7-43cf-9c5a-858eed6f0a07,AFU´S,2025-03-10,0.75
712020:7e5d904b-b254-46ab-8639-0e34732a80de,AFU´S,2025-03-10,1.0
712020:5ee2f3fa-371b-4e6b-b912-594fc836bd92,AFUs ATI,2025-03-10,0.75
712020:76b2ab6b-f08d-4fef-9ced-52ff15fad7a0,MAIPU - MEJORA CONTINUA,2025-03-10,0.6333333333333333
70121:2c1e0513-4f21-4c96-adc1-8c318e30bc0e,AJUSTES TIMM - INTEGRACIONES,2025-03-10,3.0
70121:2c1e0513-4f21-4c96-adc1-8c318e30bc0e,REPUESTOS MAIPU,2025-03-10,3.0
70121:2c1e0513-4f21-4c96-adc1-8c318e30bc0e,AJUSTES TIMM - INTEGRACIONES,2025-03-10,1.5
70121:2c1e0513-4f21-4c96-adc1-8c318e30bc0e,REPUESTOS MAIPU,2025-03-10,1.5
712020:15482282-a769-4a4d-a4c2-0424a3a2e0d8,AJUSTES TIMM - INTEGRACIONES,2025-03-10,3.75
712020:c2d6f64b-7c18-4b58-9189-57c8823f4f64,AFU´S,2025-03-10,0.5
6310a898316bbc56c4249187,MAIPU - MEJORA CONTINUA,2025-03-10,4.0
712020:2fd5ca9e-c92c-426e-b141-c27cdf46a539,REPUESTOS MAIPU,2025-03-10,7.0
712020:34c5700f-f485-4468-b4d7-06a7a3e2942b,REPUESTOS MAIPU,2025-03-10,2.5
712020:76b2ab6b-f08d-4fef-9ced-52ff15fad7a0,MAIPU - MEJORA CONTINUA,2025-03-10,5.95
712020:f5cdecd9-64db-4d5e-b4a2-c8f4b7201212,AJUSTES TIMM - INTEGRACIONES,2025-03-10,6.333333333333333
712020:5ee2f3fa-371b-4e6b-b912-594fc836bd92,AJUSTES TIMM - INTEGRACIONES,2025-03-10,0.5
637d1ac0f48fbd9b62d50fc3,AFU´S,2025-03-10,0.75
712020:e09a2eee-2fe3-41a8-8a9c-29acd2258249,AJUSTES TIMM - INTEGRACIONES,2025-03-10,0.5
712020:11e8ce5a-06a7-43cf-9c5a-858eed6f0a07,AFU´S,2025-03-10,1.25
63d916c4bf837c6893d6fbad,REPUESTOS MAIPU,2025-03-10,8.0
712020:c48c4d5f-8f15-4256-b730-279b54e14c0b,MAIPU - MEJORA CONTINUA,2025-03-10,1.0
62e433730b4bf7ad924bcbe5,REPUESTOS MAIPU,2025-03-10,0.6666666666666666
712020:c2d6f64b-7c18-4b58-9189-57c8823f4f64,AFU´S,2025-03-10,1.0
712020:f518f4e7-7314-45a9-a3ef-723ad3fd6d7f,REPUESTOS MAIPU,2025-03-10,2.0
712020:7e5d904b-b254-46ab-8639-0e34732a80de,AFU´S,2025-03-10,1.0
6299079acd636500697d4701,MAIPU - MEJORA CONTINUA,2025-03-10,7.0
70121:e997c5d5-1d6e-4973-80cb-28bfe7343a3f,TECH LAB - INTERNO,2025-03-10,2.0
712020:e09a2eee-2fe3-41a8-8a9c-29acd2258249,AJUSTES TIMM - INTEGRACIONES,2025-03-10,0.25
712020:5ee2f3fa-371b-4e6b-b912-594fc836bd92,AFUs ATI,2025-03-10,0.5
712020:f50b1e80-f1ef-440b-b954-716fbfdbc927,REPUESTOS MAIPU,2025-03-10,4.833333333333333
712020:39d78a45-5732-4153-afaa-dc9227f4dfe3,REPUESTOS MAIPU,2025-03-10,1.5
712020:e09a2eee-2fe3-41a8-8a9c-29acd2258249,AJUSTES TIMM - INTEGRACIONES,2025-03-10,1.5
62e433730b4bf7ad924bcbe5,REPUESTOS MAIPU,2025-03-10,2.0
712020:5ee2f3fa-371b-4e6b-b912-594fc836bd92,AJUSTES TIMM - INTEGRACIONES,2025-03-10,1.0
637d1ac0f48fbd9b62d50fc3,AFU´S,2025-03-10,2.25
712020:c48c4d5f-8f15-4256-b730-279b54e14c0b,MAIPU - MEJORA CONTINUA,2025-03-10,2.5
712020:c2d6f64b-7c18-4b58-9189-57c8823f4f64,AFU´S,2025-03-10,1.0
712020:a7ee73c4-a6b3-4a8b-b22b-97aa3edf3ff7,AJUSTES TIMM - INTEGRACIONES,2025-03-10,1.0
712020:11e8ce5a-06a7-43cf-9c5a-858eed6f0a07,AFU´S,2025-03-10,1.0
712020:7e5d904b-b254-46ab-8639-0e34732a80de,AFU´S,2025-03-10,1.0
712020:5912aa5b-0476-4091-834a-994381177d1a,TECH LAB - INTERNO,2025-03-10,2.5
712020:5ee2f3fa-371b-4e6b-b912-594fc836bd92,AFUs ATI,2025-03-10,1.25
712020:c2d6f64b-7c18-4b58-9189-57c8823f4f64,REPUESTOS MAIPU,2025-03-10,0.6666666666666666
712020:d8a16146-bc5b-4c61-9c5d-af3eaddace2b,REPUESTOS MAIPU,2025-03-10,0.5
712020:f518f4e7-7314-45a9-a3ef-723ad3fd6d7f,REPUESTOS MAIPU,2025-03-10,0.5
712020:a7ee73c4-a6b3-4a8b-b22b-97aa3edf3ff7,AJUSTES TIMM - INTEGRACIONES,2025-03-10,1.0
712020:34c5700f-f485-4468-b4d7-06a7a3e2942b,REPUESTOS MAIPU,2025-03-10,0.6666666666666666
712020:39d78a45-5732-4153-afaa-dc9227f4dfe3,REPUESTOS MAIPU,2025-03-10,0.6666666666666666
712020:e09a2eee-2fe3-41a8-8a9c-29acd2258249,AJUSTES TIMM - INTEGRACIONES,2025-03-10,1.0
637d1ac0f48fbd9b62d50fc3,REPUESTOS MAIPU,2025-03-10,0.6666666666666666
712020:d1c53603-3e65-4881-b493-a128394d565e,REPUESTOS MAIPU,2025-03-10,0.6666666666666666
712020:448afbe2-d875-40e8-9541-835a59cdf0a7,REPUESTOS MAIPU,2025-03-10,0.6666666666666666
712020:2fd5ca9e-c92c-426e-b141-c27cdf46a539,REPUESTOS MAIPU,2025-03-10,0.6666666666666666
712020:5e29a15d-dadb-41b1-bd51-d65cb73a9a3e,REPUESTOS MAIPU,2025-03-10,0.6666666666666666
712020:11e8ce5a-06a7-43cf-9c5a-858eed6f0a07,REPUESTOS MAIPU,2025-03-10,0.6666666666666666
712020:7e5d904b-b254-46ab-8639-0e34732a80de,REPUESTOS MAIPU,2025-03-10,1.0
70121:e997c5d5-1d6e-4973-80cb-28bfe7343a3f,TECH LAB - INTERNO,2025-03-10,2.0
712020:c2d6f64b-7c18-4b58-9189-57c8823f4f64,AFU´S,2025-03-10,1.0
62e433730b4bf7ad924bcbe5,REPUESTOS MAIPU,2025-03-10,2.0
712020:39d78a45-5732-4153-afaa-dc9227f4dfe3,AJUSTES TIMM - INTEGRACIONES,2025-03-10,1.3333333333333333
712020:448afbe2-d875-40e8-9541-835a59cdf0a7,REPUESTOS MAIPU,2025-03-10,0.3333333333333333
712020:11e8ce5a-06a7-43cf-9c5a-858eed6f0a07,AFU´S,2025-03-10,0.3333333333333333
5c8bd7984c5068698da7b839,REPUESTOS MAIPU,2025-03-10,2.15
712020:15482282-a769-4a4d-a4c2-0424a3a2e0d8,REPUESTOS MAIPU,2025-03-10,0.5
712020:d1c53603-3e65-4881-b493-a128394d565e,REPUESTOS MAIPU,2025-03-10,5.0
712020:d8a16146-bc5b-4c61-9c5d-af3eaddace2b,REPUESTOS MAIPU,2025-03-10,5.25
712020:15482282-a769-4a4d-a4c2-0424a3a2e0d8,REPUESTOS MAIPU,2025-03-10,3.75
712020:c2d6f64b-7c18-4b58-9189-57c8823f4f64,AFU´S,2025-03-10,0.3333333333333333
712020:5e29a15d-dadb-41b1-bd51-d65cb73a9a3e,REPUESTOS MAIPU,2025-03-10,4.25
637d1ac0f48fbd9b62d50fc3,AFU´S,2025-03-10,4.0
712020:a7ee73c4-a6b3-4a8b-b22b-97aa3edf3ff7,AJUSTES TIMM - INTEGRACIONES,2025-03-10,0.5
712020:f518f4e7-7314-45a9-a3ef-723ad3fd6d7f,REPUESTOS MAIPU,2025-03-10,4.0
5e751b85fad9000c325d9aae,AJUSTES TIMM - INTEGRACIONES,2025-03-10,0.3333333333333333
712020:34c5700f-f485-4468-b4d7-06a7a3e2942b,REPUESTOS MAIPU,2025-03-10,4.5
712020:39d78a45-5732-4153-afaa-dc9227f4dfe3,AJUSTES TIMM - INTEGRACIONES,2025-03-10,0.3333333333333333
712020:448afbe2-d875-40e8-9541-835a59cdf0a7,REPUESTOS MAIPU,2025-03-10,4.0
712020:11e8ce5a-06a7-43cf-9c5a-858eed6f0a07,AFU´S,2025-03-10,1.0
712020:e09a2eee-2fe3-41a8-8a9c-29acd2258249,AJUSTES TIMM - INTEGRACIONES,2025-03-10,1.0
712020:5ee2f3fa-371b-4e6b-b912-594fc836bd92,AJUSTES TIMM - INTEGRACIONES,2025-03-10,0.3333333333333333
712020:7e5d904b-b254-46ab-8639-0e34732a80de,REPUESTOS MAIPU,2025-03-10,0.75
70121:e997c5d5-1d6e-4973-80cb-28bfe7343a3f,TECH LAB - INTERNO,2025-03-10,2.0
5e751b85fad9000c325d9aae,AJUSTES TIMM - INTEGRACIONES,2025-03-10,1.0
712020:39d78a45-5732-4153-afaa-dc9227f4dfe3,AJUSTES TIMM - INTEGRACIONES,2025-03-10,0.3333333333333333
712020:5ee2f3fa-371b-4e6b-b912-594fc836bd92,AJUSTES TIMM - INTEGRACIONES,2025-03-10,0.3333333333333333
712020:a7ee73c4-a6b3-4a8b-b22b-97aa3edf3ff7,AJUSTES TIMM - INTEGRACIONES,2025-03-10,0.5
712020:39d78a45-5732-4153-afaa-dc9227f4dfe3,REPUESTOS MAIPU,2025-03-10,0.3333333333333333
712020:5ee2f3fa-371b-4e6b-b912-594fc836bd92,AFUs ATI,2025-03-10,0.3333333333333333
712020:7e5d904b-b254-46ab-8639-0e34732a80de,AFU´S,2025-03-10,3.25
712020:c2d6f64b-7c18-4b58-9189-57c8823f4f64,AFU´S,2025-03-10,2.0
712020:a7ee73c4-a6b3-4a8b-b22b-97aa3edf3ff7,AJUSTES TIMM - INTEGRACIONES,2025-03-10,1.0
712020:39d78a45-5732-4153-afaa-dc9227f4dfe3,AJUSTES TIMM - INTEGRACIONES,2025-03-10,1.0
712020:e09a2eee-2fe3-41a8-8a9c-29acd2258249,AJUSTES TIMM - INTEGRACIONES,2025-03-10,1.0
712020:11e8ce5a-06a7-43cf-9c5a-858eed6f0a07,TECH LAB - INTERNO,2025-03-10,0.5
712020:5ee2f3fa-371b-4e6b-b912-594fc836bd92,AJUSTES TIMM - INTEGRACIONES,2025-03-10,0.5
5c8bd7984c5068698da7b839,REPUESTOS MAIPU,2025-03-10,0.65
712020:f50b1e80-f1ef-440b-b954-716fbfdbc927,REPUESTOS MAIPU,2025-03-10,0.6666666666666666
5e751b85fad9000c325d9aae,AJUSTES TIMM - INTEGRACIONES,2025-03-10,0.3333333333333333
712020:11e8ce5a-06a7-43cf-9c5a-858eed6f0a07,AFU´S,2025-03-10,0.5
712020:5ee2f3fa-371b-4e6b-b912-594fc836bd92,AJUSTES TIMM - INTEGRACIONES,2025-03-10,1.0
712020:76b2ab6b-f08d-4fef-9ced-52ff15fad7a0,MAIPU - MEJORA CONTINUA,2025-03-10,1.4333333333333333
712020:a7ee73c4-a6b3-4a8b-b22b-97aa3edf3ff7,AJUSTES TIMM - INTEGRACIONES,2025-03-10,2.0
712020:39d78a45-5732-4153-afaa-dc9227f4dfe3,REPUESTOS MAIPU,2025-03-10,1.0
712020:11e8ce5a-06a7-43cf-9c5a-858eed6f0a07,AFU´S,2025-03-10,2.0
712020:e09a2eee-2fe3-41a8-8a9c-29acd2258249,AJUSTES TIMM - INTEGRACIONES,2025-03-10,1.75
712020:5ee2f3fa-371b-4e6b-b912-594fc836bd92,AFUs ATI,2025-03-10,1.5
613fb383e057c6006a1ccade,AJUSTES TIMM - INTEGRACIONES,2025-03-10,6.25
712020:c2d6f64b-7c18-4b58-9189-57c8823f4f64,AFU´S,2025-03-10,1.0
712020:e09a2eee-2fe3-41a8-8a9c-29acd2258249,AJUSTES TIMM - INTEGRACIONES,2025-03-10,1.5
712020:f518f4e7-7314-45a9-a3ef-723ad3fd6d7f,REPUESTOS MAIPU,2025-03-10,1.75
712020:e09a2eee-2fe3-41a8-8a9c-29acd2258249,AJUSTES TIMM - INTEGRACIONES,2025-03-10,1.0
5c8bd79686c36970e812b609,TECH LAB - INTERNO,2025-03-11,8.0
5c5857d6036b380b84dc8212,TECH LAB - INTERNO,2025-03-11,0.75
712020:f5cdecd9-64db-4d5e-b4a2-c8f4b7201212,AJUSTES TIMM - INTEGRACIONES,2025-03-11,0.5
712020:ca798410-124d-40e3-9954-420f35eb4d5c,TECH LAB - INTERNO,2025-03-11,7.2
712020:f50b1e80-f1ef-440b-b954-716fbfdbc927,REPUESTOS MAIPU,2025-03-11,0.5166666666666667
62e433730b4bf7ad924bcbe5,REPUESTOS MAIPU,2025-03-11,0.5
613fb383e057c6006a1ccade,AJUSTES TIMM - INTEGRACIONES,2025-03-11,0.5
5e751b85fad9000c325d9aae,AJUSTES TIMM - INTEGRACIONES,2025-03-11,0.5
63d916c4bf837c6893d6fbad,REPUESTOS MAIPU,2025-03-11,0.5
