Usuario,Proyecto,Fecha,Horas,Issue
712020:15482282-a769-4a4d-a4c2-0424a3a2e0d8,REPUESTOS MAIPU,2025-02-26,4.75,
62fbddc8bb0704a2a808bd57,REPUESTOS MAIPU,2025-02-26,1.0,
712020:5ee2f3fa-371b-4e6b-b912-594fc836bd92,AJUSTES TIMM - INTEGRACIONES,2025-02-26,1.5,
6310a898316bbc56c4249187,MAIPU - MEJORA CONTINUA,2025-02-26,3.5,
712020:c48c4d5f-8f15-4256-b730-279b54e14c0b,TECH LAB - INTERNO,2025-02-26,0.5,
712020:7e5d904b-b254-46ab-8639-0e34732a80de,AFU´S,2025-02-26,0.75,
5e751b85fad9000c325d9aae,AJUSTES TIMM - INTEGRACIONES,2025-02-26,4.0,
712020:76b2ab6b-f08d-4fef-9ced-52ff15fad7a0,MAIPU - MEJORA CONTINUA,2025-02-26,7.466666666666667,
5c8bd79686c36970e812b609,REPUESTOS MAIPU,2025-02-26,0.5833333333333334,
60e32d94f90dee0069359fa3,REPUESTOS MAIPU,2025-02-26,0.5833333333333334,
712020:a7ee73c4-a6b3-4a8b-b22b-97aa3edf3ff7,AJUSTES TIMM - INTEGRACIONES,2025-02-26,2.0,
712020:2fd5ca9e-c92c-426e-b141-c27cdf46a539,REPUESTOS MAIPU,2025-02-26,6.0,
712020:7e5d904b-b254-46ab-8639-0e34732a80de,AFU´S,2025-02-26,1.75,
62fbddc8bb0704a2a808bd57,AFU´S,2025-02-26,5.916666666666667,
5e751b85fad9000c325d9aae,AJUSTES TIMM - INTEGRACIONES,2025-02-26,2.25,
5c8bd79686c36970e812b609,REPUESTOS MAIPU,2025-02-26,1.4,
712020:f518f4e7-7314-45a9-a3ef-723ad3fd6d7f,REPUESTOS MAIPU,2025-02-26,1.25,
712020:5ee2f3fa-371b-4e6b-b912-594fc836bd92,AJUSTES TIMM - INTEGRACIONES,2025-02-26,0.75,
712020:39d78a45-5732-4153-afaa-dc9227f4dfe3,AJUSTES TIMM - INTEGRACIONES,2025-02-26,0.25,
712020:39d78a45-5732-4153-afaa-dc9227f4dfe3,REPUESTOS MAIPU,2025-02-26,0.75,
60e32d94f90dee0069359fa3,REPUESTOS MAIPU,2025-02-26,1.0,
712020:5ee2f3fa-371b-4e6b-b912-594fc836bd92,AFUs ATI,2025-02-26,1.25,
5c8bd79686c36970e812b609,REPUESTOS MAIPU,2025-02-26,3.333333333333333,
712020:f518f4e7-7314-45a9-a3ef-723ad3fd6d7f,REPUESTOS MAIPU,2025-02-26,0.5833333333333334,
712020:c2d6f64b-7c18-4b58-9189-57c8823f4f64,REPUESTOS MAIPU,2025-02-26,0.5833333333333334,
712020:f5cdecd9-64db-4d5e-b4a2-c8f4b7201212,AJUSTES TIMM - INTEGRACIONES,2025-02-26,4.0,
712020:a7ee73c4-a6b3-4a8b-b22b-97aa3edf3ff7,AJUSTES TIMM - INTEGRACIONES,2025-02-26,1.0,
712020:d8a16146-bc5b-4c61-9c5d-af3eaddace2b,REPUESTOS MAIPU,2025-02-26,0.25,
712020:34c5700f-f485-4468-b4d7-06a7a3e2942b,REPUESTOS MAIPU,2025-02-26,0.5833333333333334,
712020:7e5d904b-b254-46ab-8639-0e34732a80de,REPUESTOS MAIPU,2025-02-26,0.5,
712020:448afbe2-d875-40e8-9541-835a59cdf0a7,REPUESTOS MAIPU,2025-02-26,0.5833333333333334,
63d916c4bf837c6893d6fbad,REPUESTOS MAIPU,2025-02-26,0.5833333333333334,
712020:5e29a15d-dadb-41b1-bd51-d65cb73a9a3e,REPUESTOS MAIPU,2025-02-26,0.5833333333333334,
712020:39d78a45-5732-4153-afaa-dc9227f4dfe3,REPUESTOS MAIPU,2025-02-26,1.0,
712020:2fd5ca9e-c92c-426e-b141-c27cdf46a539,REPUESTOS MAIPU,2025-02-26,0.5833333333333334,
70121:2c1e0513-4f21-4c96-adc1-8c318e30bc0e,AJUSTES TIMM - INTEGRACIONES,2025-02-26,4.0,
712020:7e5d904b-b254-46ab-8639-0e34732a80de,AFU´S,2025-02-26,1.0,
60e32d94f90dee0069359fa3,REPUESTOS MAIPU,2025-02-26,2.0,
712020:c2d6f64b-7c18-4b58-9189-57c8823f4f64,AFU´S,2025-02-26,2.9166666666666665,
712020:448afbe2-d875-40e8-9541-835a59cdf0a7,REPUESTOS MAIPU,2025-02-26,0.4166666666666667,
712020:34c5700f-f485-4468-b4d7-06a7a3e2942b,REPUESTOS MAIPU,2025-02-26,0.4166666666666667,
5e751b85fad9000c325d9aae,AJUSTES TIMM - INTEGRACIONES,2025-02-26,0.3333333333333333,
712020:d1c53603-3e65-4881-b493-a128394d565e,REPUESTOS MAIPU,2025-02-26,5.0,
712020:d8a16146-bc5b-4c61-9c5d-af3eaddace2b,REPUESTOS MAIPU,2025-02-26,2.0,
712020:39d78a45-5732-4153-afaa-dc9227f4dfe3,REPUESTOS MAIPU,2025-02-26,4.0,
5c8bd7984c5068698da7b839,TECH LAB - INTERNO,2025-02-26,4.716666666666667,
6310a8954fbe9c4bd0edf82a,TECH LAB - INTERNO,2025-02-26,0.75,
712020:34c5700f-f485-4468-b4d7-06a7a3e2942b,REPUESTOS MAIPU,2025-02-26,2.0,
712020:5e29a15d-dadb-41b1-bd51-d65cb73a9a3e,REPUESTOS MAIPU,2025-02-26,4.5,
712020:15482282-a769-4a4d-a4c2-0424a3a2e0d8,AJUSTES TIMM - INTEGRACIONES,2025-02-26,3.0,
712020:a7ee73c4-a6b3-4a8b-b22b-97aa3edf3ff7,AJUSTES TIMM - INTEGRACIONES,2025-02-26,4.0,
712020:f518f4e7-7314-45a9-a3ef-723ad3fd6d7f,REPUESTOS MAIPU,2025-02-26,4.25,
712020:5ee2f3fa-371b-4e6b-b912-594fc836bd92,AFUs ATI,2025-02-26,0.5,
712020:448afbe2-d875-40e8-9541-835a59cdf0a7,REPUESTOS MAIPU,2025-02-26,4.0,
712020:5ee2f3fa-371b-4e6b-b912-594fc836bd92,AJUSTES TIMM - INTEGRACIONES,2025-02-26,0.3333333333333333,
712020:7e5d904b-b254-46ab-8639-0e34732a80de,AFU´S,2025-02-26,3.5,
60e32d94f90dee0069359fa3,REPUESTOS MAIPU,2025-02-26,1.5,
712020:5ee2f3fa-371b-4e6b-b912-594fc836bd92,AFUs ATI,2025-02-26,3.1666666666666665,
712020:d8a16146-bc5b-4c61-9c5d-af3eaddace2b,REPUESTOS MAIPU,2025-02-26,3.0,
63d916c4bf837c6893d6fbad,REPUESTOS MAIPU,2025-02-26,8.0,
712020:c48c4d5f-8f15-4256-b730-279b54e14c0b,MAIPU - MEJORA CONTINUA,2025-02-26,1.0,
6022a0ace7deee0069225fbd,TECH LAB - INTERNO,2025-02-26,0.5,
712020:f50b1e80-f1ef-440b-b954-716fbfdbc927,REPUESTOS MAIPU,2025-02-26,0.4166666666666667,
712020:e09a2eee-2fe3-41a8-8a9c-29acd2258249,AJUSTES TIMM - INTEGRACIONES,2025-02-26,2.0,
712020:c2d6f64b-7c18-4b58-9189-57c8823f4f64,AFU´S,2025-02-26,1.5,
5dea6ce9b95b180d17cfc7df,TECH LAB - INTERNO,2025-02-26,1.5,
712020:15482282-a769-4a4d-a4c2-0424a3a2e0d8,AJUSTES TIMM - INTEGRACIONES,2025-02-26,0.25,
712020:e09a2eee-2fe3-41a8-8a9c-29acd2258249,AJUSTES TIMM - INTEGRACIONES,2025-02-26,1.0,
712020:e09a2eee-2fe3-41a8-8a9c-29acd2258249,AJUSTES TIMM - INTEGRACIONES,2025-02-26,0.75,
712020:51261fb6-b689-4617-8eae-46a70a19df7c,TECH LAB - INTERNO,2025-05-12,3.0,
712020:51261fb6-b689-4617-8eae-46a70a19df7c,TECH LAB - INTERNO,2025-05-13,3.0,
5c5857d6036b380b84dc8212,TECH LAB - INTERNO,2025-05-13,1.0,
712020:51261fb6-b689-4617-8eae-46a70a19df7c,TECH LAB - INTERNO,2025-05-15,3.0,
712020:50a28763-7675-4ba8-9f58-305b20af5172,TALLER - MAIPÚ -,2025-05-19,5.0,
5c5857d6036b380b84dc8212,TECH LAB - INTERNO,2025-05-19,1.0,
712020:50a28763-7675-4ba8-9f58-305b20af5172,REPUESTOS MAIPU,2025-05-19,1.0,
712020:50a28763-7675-4ba8-9f58-305b20af5172,REPUESTOS MAIPU,2025-05-23,3.0,
712020:50a28763-7675-4ba8-9f58-305b20af5172,REPUESTOS MAIPU,2025-05-26,3.0,
712020:51261fb6-b689-4617-8eae-46a70a19df7c,TALLER - MAIPÚ -,2025-05-26,3.75,
712020:5ee2f3fa-371b-4e6b-b912-594fc836bd92,AJUSTES TIMM - INTEGRACIONES,2025-05-26,4.0,
712020:b6588882-6f04-4ee1-8c9d-7bdd4569e704,TECH LAB - INTERNO,2025-02-27,3.5,
712020:3268e7ac-2411-4ef8-a85a-d619f040639c,TECH LAB - INTERNO,2025-02-27,8.0,
60e32d94f90dee0069359fa3,REPUESTOS MAIPU,2025-02-27,2.0,
712020:f5cdecd9-64db-4d5e-b4a2-c8f4b7201212,AJUSTES TIMM - INTEGRACIONES,2025-02-27,8.0,
5dbc42d12757660db6144b56,TECH LAB - INTERNO,2025-02-27,3.0,
712020:f50b1e80-f1ef-440b-b954-716fbfdbc927,REPUESTOS MAIPU,2025-02-27,1.3,
62e433730b4bf7ad924bcbe5,REPUESTOS MAIPU,2025-02-27,1.3333333333333333,
63d916c4bf837c6893d6fbad,REPUESTOS MAIPU,2025-02-27,4.0,
62fbddc8bb0704a2a808bd57,REPUESTOS MAIPU,2025-02-27,0.25,
6299079acd636500697d4701,MAIPU - MEJORA CONTINUA,2025-02-27,6.0,
5e751b85fad9000c325d9aae,AJUSTES TIMM - INTEGRACIONES,2025-02-27,3.0,
5c8bd79686c36970e812b609,REPUESTOS MAIPU,2025-02-27,3.0,
5c8bd79686c36970e812b609,REPUESTOS MAIPU,2025-02-27,1.3333333333333333,
5eb2db0fa4c57d0b8b13eecb,TECH LAB - INTERNO,2025-02-27,8.0,
5c8bd7984c5068698da7b839,REPUESTOS MAIPU,2025-02-27,3.683333333333333,
712020:ca798410-124d-40e3-9954-420f35eb4d5c,TECH LAB - INTERNO,2025-02-27,7.2,
70121:e997c5d5-1d6e-4973-80cb-28bfe7343a3f,TECH LAB - INTERNO,2025-02-27,8.0,
613fb383e057c6006a1ccade,TECH LAB - INTERNO,2025-02-27,8.0,
70121:2c1e0513-4f21-4c96-adc1-8c318e30bc0e,REPUESTOS MAIPU,2025-02-27,4.0,
62fbddc8bb0704a2a808bd57,REPUESTOS MAIPU,2025-02-27,1.3333333333333333,
637d1ac0f48fbd9b62d50fc3,TECH LAB - INTERNO,2025-02-27,8.0,
712020:d1c53603-3e65-4881-b493-a128394d565e,REPUESTOS MAIPU,2025-02-27,3.0,
712020:c48c4d5f-8f15-4256-b730-279b54e14c0b,MAIPU - MEJORA CONTINUA,2025-02-27,0.5,
6310a898316bbc56c4249187,MAIPU - MEJORA CONTINUA,2025-02-27,0.5,
712020:d8a16146-bc5b-4c61-9c5d-af3eaddace2b,REPUESTOS MAIPU,2025-02-27,3.0,
712020:5ee2f3fa-371b-4e6b-b912-594fc836bd92,AFUs ATI,2025-02-27,4.0,
6310a8954fbe9c4bd0edf82a,TECH LAB - INTERNO,2025-02-27,0.5,
712020:7e5d904b-b254-46ab-8639-0e34732a80de,AFU´S,2025-02-27,0.5,
712020:448afbe2-d875-40e8-9541-835a59cdf0a7,REPUESTOS MAIPU,2025-02-27,3.0,
712020:5e29a15d-dadb-41b1-bd51-d65cb73a9a3e,REPUESTOS MAIPU,2025-02-27,3.0,
712020:76b2ab6b-f08d-4fef-9ced-52ff15fad7a0,MAIPU - MEJORA CONTINUA,2025-02-27,0.5166666666666667,
712020:11e8ce5a-06a7-43cf-9c5a-858eed6f0a07,TECH LAB - INTERNO,2025-02-27,9.0,
712020:15482282-a769-4a4d-a4c2-0424a3a2e0d8,REPUESTOS MAIPU,2025-02-27,4.75,
712020:f50b1e80-f1ef-440b-b954-716fbfdbc927,REPUESTOS MAIPU,2025-02-27,1.5,
62e433730b4bf7ad924bcbe5,REPUESTOS MAIPU,2025-02-27,5.666666666666667,
5c8bd79686c36970e812b609,REPUESTOS MAIPU,2025-02-27,1.9166666666666667,
6310a898316bbc56c4249187,MAIPU - MEJORA CONTINUA,2025-02-27,4.0,
712020:c2d6f64b-7c18-4b58-9189-57c8823f4f64,AFU´S,2025-02-27,0.5,
712020:7e5d904b-b254-46ab-8639-0e34732a80de,AFU´S,2025-02-27,0.75,
712020:76b2ab6b-f08d-4fef-9ced-52ff15fad7a0,MAIPU - MEJORA CONTINUA,2025-02-27,1.6833333333333331,
712020:a7ee73c4-a6b3-4a8b-b22b-97aa3edf3ff7,AJUSTES TIMM - INTEGRACIONES,2025-02-27,2.0,
712020:c2d6f64b-7c18-4b58-9189-57c8823f4f64,REPUESTOS MAIPU,2025-02-27,2.0,
6310a8954fbe9c4bd0edf82a,TECH LAB - INTERNO,2025-02-27,2.5,
60e32d94f90dee0069359fa3,REPUESTOS MAIPU,2025-02-27,1.3333333333333333,
712020:39d78a45-5732-4153-afaa-dc9227f4dfe3,AJUSTES TIMM - INTEGRACIONES,2025-02-27,2.0,
712020:2fd5ca9e-c92c-426e-b141-c27cdf46a539,REPUESTOS MAIPU,2025-02-27,3.0,
712020:7e5d904b-b254-46ab-8639-0e34732a80de,REPUESTOS MAIPU,2025-02-27,1.75,
712020:f50b1e80-f1ef-440b-b954-716fbfdbc927,REPUESTOS MAIPU,2025-02-27,5.2,
6022a0ace7deee0069225fbd,TECH LAB - INTERNO,2025-02-27,0.5,
5e751b85fad9000c325d9aae,AJUSTES TIMM - INTEGRACIONES,2025-02-27,2.5,
712020:76b2ab6b-f08d-4fef-9ced-52ff15fad7a0,MAIPU - MEJORA CONTINUA,2025-02-27,3.45,
5c8bd79686c36970e812b609,REPUESTOS MAIPU,2025-02-27,0.75,
60e32d94f90dee0069359fa3,REPUESTOS MAIPU,2025-02-27,4.0,
5c8bd7984c5068698da7b839,AJUSTES TIMM - INTEGRACIONES,2025-02-27,0.8333333333333334,
712020:d1c53603-3e65-4881-b493-a128394d565e,REPUESTOS MAIPU,2025-02-27,6.0,
712020:c2d6f64b-7c18-4b58-9189-57c8823f4f64,REPUESTOS MAIPU,2025-02-27,1.0,
712020:d8a16146-bc5b-4c61-9c5d-af3eaddace2b,REPUESTOS MAIPU,2025-02-27,0.8,
712020:7e5d904b-b254-46ab-8639-0e34732a80de,REPUESTOS MAIPU,2025-02-27,0.5,
712020:448afbe2-d875-40e8-9541-835a59cdf0a7,REPUESTOS MAIPU,2025-02-27,1.3333333333333333,
63d916c4bf837c6893d6fbad,REPUESTOS MAIPU,2025-02-27,1.3333333333333333,
712020:f518f4e7-7314-45a9-a3ef-723ad3fd6d7f,REPUESTOS MAIPU,2025-02-27,1.5,
712020:5e29a15d-dadb-41b1-bd51-d65cb73a9a3e,REPUESTOS MAIPU,2025-02-27,1.3333333333333333,
712020:39d78a45-5732-4153-afaa-dc9227f4dfe3,REPUESTOS MAIPU,2025-02-27,1.0,
712020:2fd5ca9e-c92c-426e-b141-c27cdf46a539,REPUESTOS MAIPU,2025-02-27,1.3333333333333333,
70121:2c1e0513-4f21-4c96-adc1-8c318e30bc0e,AJUSTES TIMM - INTEGRACIONES,2025-02-27,4.0,
62fbddc8bb0704a2a808bd57,AFU´S,2025-02-27,0.5,
712020:e09a2eee-2fe3-41a8-8a9c-29acd2258249,AJUSTES TIMM - INTEGRACIONES,2025-02-27,0.75,
712020:7e5d904b-b254-46ab-8639-0e34732a80de,AFU´S,2025-02-27,1.0,
5dea6ce9b95b180d17cfc7df,TECH LAB - INTERNO,2025-02-27,1.5,
5c8bd7984c5068698da7b839,TECH LAB - INTERNO,2025-02-27,6.283333333333333,
62fbddc8bb0704a2a808bd57,REPUESTOS MAIPU,2025-02-27,2.0,
712020:c2d6f64b-7c18-4b58-9189-57c8823f4f64,AFU´S,2025-02-27,1.3333333333333333,
712020:d8a16146-bc5b-4c61-9c5d-af3eaddace2b,REPUESTOS MAIPU,2025-02-27,4.5,
5e751b85fad9000c325d9aae,AJUSTES TIMM - INTEGRACIONES,2025-02-27,0.8333333333333334,
6411cc617222b08f3e70f716,TECH LAB - INTERNO,2025-02-27,2.25,
712020:15482282-a769-4a4d-a4c2-0424a3a2e0d8,AJUSTES TIMM - INTEGRACIONES,2025-02-27,3.0,
712020:5ee2f3fa-371b-4e6b-b912-594fc836bd92,AJUSTES TIMM - INTEGRACIONES,2025-02-27,1.0,
712020:a7ee73c4-a6b3-4a8b-b22b-97aa3edf3ff7,AJUSTES TIMM - INTEGRACIONES,2025-02-27,3.0,
712020:448afbe2-d875-40e8-9541-835a59cdf0a7,REPUESTOS MAIPU,2025-02-27,4.0,
712020:39d78a45-5732-4153-afaa-dc9227f4dfe3,REPUESTOS MAIPU,2025-02-27,4.0,
712020:f518f4e7-7314-45a9-a3ef-723ad3fd6d7f,REPUESTOS MAIPU,2025-02-27,4.25,
712020:e09a2eee-2fe3-41a8-8a9c-29acd2258249,AJUSTES TIMM - INTEGRACIONES,2025-02-27,1.5,
5e751b85fad9000c325d9aae,INTEGRACIONES MAIPÚ ,2025-02-27,2.0,
712020:34c5700f-f485-4468-b4d7-06a7a3e2942b,REPUESTOS MAIPU,2025-02-27,3.5,
712020:7e5d904b-b254-46ab-8639-0e34732a80de,AFU´S,2025-02-27,3.5,
63d916c4bf837c6893d6fbad,REPUESTOS MAIPU,2025-02-27,3.5,
712020:5e29a15d-dadb-41b1-bd51-d65cb73a9a3e,TECH LAB - INTERNO,2025-02-27,1.15,
712020:76b2ab6b-f08d-4fef-9ced-52ff15fad7a0,MAIPU - MEJORA CONTINUA,2025-02-27,2.3666666666666667,
62fbddc8bb0704a2a808bd57,AFU´S,2025-02-27,0.5833333333333334,
5c5857d6036b380b84dc8212,TECH LAB - INTERNO,2025-02-27,1.5,
6022a0ace7deee0069225fbd,TECH LAB - INTERNO,2025-02-27,1.0,
712020:6b82bca4-7ae3-4417-b5b5-76024cf32617,TECH LAB - INTERNO,2025-02-27,1.25,
5dea6ce9b95b180d17cfc7df,TECH LAB - INTERNO,2025-02-27,3.5,
62fbddc8bb0704a2a808bd57,AFU´S,2025-02-27,0.8333333333333334,
60e32d94f90dee0069359fa3,REPUESTOS MAIPU,2025-02-27,0.75,
712020:c2d6f64b-7c18-4b58-9189-57c8823f4f64,AFU´S,2025-02-27,2.6666666666666665,
712020:e09a2eee-2fe3-41a8-8a9c-29acd2258249,AJUSTES TIMM - INTEGRACIONES,2025-02-27,1.75,
712020:5e29a15d-dadb-41b1-bd51-d65cb73a9a3e,REPUESTOS MAIPU,2025-02-27,2.1666666666666665,
62e433730b4bf7ad924bcbe5,REPUESTOS MAIPU,2025-02-27,1.0,
712020:c48c4d5f-8f15-4256-b730-279b54e14c0b,MAIPU - MEJORA CONTINUA,2025-02-27,1.5,
712020:15482282-a769-4a4d-a4c2-0424a3a2e0d8,AJUSTES TIMM - INTEGRACIONES,2025-02-27,0.25,
712020:a7ee73c4-a6b3-4a8b-b22b-97aa3edf3ff7,AJUSTES TIMM - INTEGRACIONES,2025-02-27,1.0,
712020:e09a2eee-2fe3-41a8-8a9c-29acd2258249,AJUSTES TIMM - INTEGRACIONES,2025-02-27,1.4166666666666667,
712020:e09a2eee-2fe3-41a8-8a9c-29acd2258249,AJUSTES TIMM - INTEGRACIONES,2025-02-27,1.6666666666666667,
712020:34c5700f-f485-4468-b4d7-06a7a3e2942b,REPUESTOS MAIPU,2025-02-27,0.5,
712020:34c5700f-f485-4468-b4d7-06a7a3e2942b,REPUESTOS MAIPU,2025-02-27,2.0,
712020:34c5700f-f485-4468-b4d7-06a7a3e2942b,REPUESTOS MAIPU,2025-02-27,3.0,
712020:3268e7ac-2411-4ef8-a85a-d619f040639c,TECH LAB - INTERNO,2025-02-28,8.0,
6310a8976856bdd60a9eddae,TECH LAB - INTERNO,2025-02-28,8.0,
63d916c4bf837c6893d6fbad,REPUESTOS MAIPU,2025-02-28,2.0,
60e32d94f90dee0069359fa3,REPUESTOS MAIPU,2025-02-28,8.0,
62e433730b4bf7ad924bcbe5,REPUESTOS MAIPU,2025-02-28,8.0,
6299079acd636500697d4701,MAIPU - MEJORA CONTINUA,2025-02-28,8.0,
5dbc42d12757660db6144b56,TECH LAB - INTERNO,2025-02-28,2.5,
5e751b85fad9000c325d9aae,AJUSTES TIMM - INTEGRACIONES,2025-02-28,1.0,
613fb43fe6c39d00721944a0,TECH LAB - INTERNO,2025-02-28,8.0,
712020:f5cdecd9-64db-4d5e-b4a2-c8f4b7201212,AJUSTES TIMM - INTEGRACIONES,2025-02-28,0.25,
5c8bd79686c36970e812b609,REPUESTOS MAIPU,2025-02-28,7.0,
5eb2db0fa4c57d0b8b13eecb,TECH LAB - INTERNO,2025-02-28,8.0,
712020:91b42101-19bb-498d-9942-8850a5540c96,TECH LAB - INTERNO,2025-02-28,8.0,
712020:f50b1e80-f1ef-440b-b954-716fbfdbc927,REPUESTOS MAIPU,2025-02-28,8.0,
5c8bd7984c5068698da7b839,REPUESTOS MAIPU,2025-02-28,2.0,
712020:ca798410-124d-40e3-9954-420f35eb4d5c,TECH LAB - INTERNO,2025-02-28,7.2,
70121:e997c5d5-1d6e-4973-80cb-28bfe7343a3f,TECH LAB - INTERNO,2025-02-28,8.0,
613fb383e057c6006a1ccade,TECH LAB - INTERNO,2025-02-28,8.0,
70121:2c1e0513-4f21-4c96-adc1-8c318e30bc0e,REPUESTOS MAIPU,2025-02-28,4.0,
712020:f5cdecd9-64db-4d5e-b4a2-c8f4b7201212,AJUSTES TIMM - INTEGRACIONES,2025-02-28,7.75,
5dea6ce9b95b180d17cfc7df,TECH LAB - INTERNO,2025-02-28,1.5,
62fbddc8bb0704a2a808bd57,AFU´S,2025-02-28,0.5,
557058:c310fa79-8a55-492f-a2fe-6e69a7d7c4eb,TECH LAB - INTERNO,2025-02-28,8.0,
62fbddc8bb0704a2a808bd57,REPUESTOS MAIPU,2025-02-28,0.5,
637d1ac0f48fbd9b62d50fc3,TECH LAB - INTERNO,2025-02-28,8.0,
712020:5912aa5b-0476-4091-834a-994381177d1a,TECH LAB - INTERNO,2025-02-28,6.0,
712020:5ee2f3fa-371b-4e6b-b912-594fc836bd92,TECH LAB - INTERNO,2025-02-28,8.0,
712020:d1c53603-3e65-4881-b493-a128394d565e,TECH LAB - INTERNO,2025-02-28,9.0,
712020:d8a16146-bc5b-4c61-9c5d-af3eaddace2b,TECH LAB - INTERNO,2025-02-28,8.0,
712020:448afbe2-d875-40e8-9541-835a59cdf0a7,TECH LAB - INTERNO,2025-02-28,8.0,
712020:7e5d904b-b254-46ab-8639-0e34732a80de,TECH LAB - INTERNO,2025-02-28,9.0,
712020:c2d6f64b-7c18-4b58-9189-57c8823f4f64,AFU´S,2025-02-28,3.0,
712020:34c5700f-f485-4468-b4d7-06a7a3e2942b,REPUESTOS MAIPU,2025-02-28,3.0,
6310a898316bbc56c4249187,MAIPU - MEJORA CONTINUA,2025-02-28,0.5,
6310a8954fbe9c4bd0edf82a,TECH LAB - INTERNO,2025-02-28,0.5,
5e751b85fad9000c325d9aae,AJUSTES TIMM - INTEGRACIONES,2025-02-28,5.0,
712020:76b2ab6b-f08d-4fef-9ced-52ff15fad7a0,MAIPU - MEJORA CONTINUA,2025-02-28,0.3833333333333333,
712020:e09a2eee-2fe3-41a8-8a9c-29acd2258249,AJUSTES TIMM - INTEGRACIONES,2025-02-28,0.75,
5d6fae7bab129d0c306da857,TECH LAB - INTERNO,2025-02-28,8.0,
712020:11e8ce5a-06a7-43cf-9c5a-858eed6f0a07,TECH LAB - INTERNO,2025-02-28,9.0,
712020:15482282-a769-4a4d-a4c2-0424a3a2e0d8,REPUESTOS MAIPU,2025-02-28,4.75,
712020:5e29a15d-dadb-41b1-bd51-d65cb73a9a3e,REPUESTOS MAIPU,2025-02-28,8.916666666666666,
5c8bd7984c5068698da7b839,TECH LAB - INTERNO,2025-02-28,3.0,
712020:76b2ab6b-f08d-4fef-9ced-52ff15fad7a0,MAIPU - MEJORA CONTINUA,2025-02-28,7.633333333333334,
63e1170728cddcc70773cbd6,TECH LAB - INTERNO,2025-02-28,8.0,
62fbddc8bb0704a2a808bd57,AFU´S,2025-02-28,1.5,
6310a898316bbc56c4249187,MAIPU - MEJORA CONTINUA,2025-02-28,4.5,
712020:c48c4d5f-8f15-4256-b730-279b54e14c0b,MAIPU - MEJORA CONTINUA,2025-02-28,0.5,
6310a8954fbe9c4bd0edf82a,TECH LAB - INTERNO,2025-02-28,2.5,
712020:a7ee73c4-a6b3-4a8b-b22b-97aa3edf3ff7,AJUSTES TIMM - INTEGRACIONES,2025-02-28,2.0,
6022a0ace7deee0069225fbd,TECH LAB - INTERNO,2025-02-28,1.75,
62fbddc8bb0704a2a808bd57,REPUESTOS MAIPU,2025-02-28,1.5,
712020:d6bab2e1-1616-4bfb-83a4-2be2aebf31ed,TECH LAB - INTERNO,2025-02-28,6.0,
712020:34c5700f-f485-4468-b4d7-06a7a3e2942b,REPUESTOS MAIPU,2025-02-28,1.0,
712020:c2d6f64b-7c18-4b58-9189-57c8823f4f64,AFU´S,2025-02-28,2.0,
70121:2c1e0513-4f21-4c96-adc1-8c318e30bc0e,AJUSTES TIMM - INTEGRACIONES,2025-02-28,4.0,
712020:f518f4e7-7314-45a9-a3ef-723ad3fd6d7f,REPUESTOS MAIPU,2025-02-28,6.0,
62fbddc8bb0704a2a808bd57,AFU´S,2025-02-28,4.0,
6411cc617222b08f3e70f716,TECH LAB - INTERNO,2025-02-28,3.25,
6022a0ace7deee0069225fbd,TECH LAB - INTERNO,2025-02-28,1.0,
712020:34c5700f-f485-4468-b4d7-06a7a3e2942b,REPUESTOS MAIPU,2025-02-28,0.5,
5e751b85fad9000c325d9aae,INTEGRACIONES MAIPÚ ,2025-02-28,2.0,
712020:15482282-a769-4a4d-a4c2-0424a3a2e0d8,AJUSTES TIMM - INTEGRACIONES,2025-02-28,3.0,
607829da95f6fc006aab9e92,TECH LAB - INTERNO,2025-02-28,6.0,
63d916c4bf837c6893d6fbad,REPUESTOS MAIPU,2025-02-28,3.0,
712020:a7ee73c4-a6b3-4a8b-b22b-97aa3edf3ff7,AJUSTES TIMM - INTEGRACIONES,2025-02-28,1.0,
712020:34c5700f-f485-4468-b4d7-06a7a3e2942b,REPUESTOS MAIPU,2025-02-28,4.0,
712020:39d78a45-5732-4153-afaa-dc9227f4dfe3,REPUESTOS MAIPU,2025-02-28,4.0,
712020:c48c4d5f-8f15-4256-b730-279b54e14c0b,MAIPU - MEJORA CONTINUA,2025-02-28,2.5,
5c5857d6036b380b84dc8212,TECH LAB - INTERNO,2025-02-28,1.0,
712020:a7ee73c4-a6b3-4a8b-b22b-97aa3edf3ff7,AJUSTES TIMM - INTEGRACIONES,2025-02-28,3.0,
712020:e09a2eee-2fe3-41a8-8a9c-29acd2258249,AJUSTES TIMM - INTEGRACIONES,2025-02-28,1.25,
712020:15482282-a769-4a4d-a4c2-0424a3a2e0d8,AJUSTES TIMM - INTEGRACIONES,2025-02-28,0.25,
63d916c4bf837c6893d6fbad,REPUESTOS MAIPU,2025-02-28,4.0,
712020:c48c4d5f-8f15-4256-b730-279b54e14c0b,MAIPU - MEJORA CONTINUA,2025-02-28,1.0,
712020:e09a2eee-2fe3-41a8-8a9c-29acd2258249,AJUSTES TIMM - INTEGRACIONES,2025-02-28,1.5,
6022a0ace7deee0069225fbd,TECH LAB - INTERNO,2025-02-28,0.5,
712020:e09a2eee-2fe3-41a8-8a9c-29acd2258249,AJUSTES TIMM - INTEGRACIONES,2025-05-09,0.75,
