Usuario,Fecha,Mes,Horas,Issue,Proyecto,Cuenta,IssueId,TempoWorklogId
712020:d26e58e6-874b-4243-ac4e-1d4cb867a542,2025-09-18,,8.0,TEM-8,TEMPO WORKLOAD,,182630.0,383674.0
712020:f656cdc9-b02c-46a3-86a8-c17ca7b011ea,2025-09-18,,8.0,TEM-9,TEMPO WORKLOAD,,182631.0,383753.0
712020:db40572b-4fd3-49a2-b4c1-620d9be82a65,2025-09-18,,8.0,TEM-9,TEMPO WORKLOAD,,182631.0,383754.0
62e433730b4bf7ad924bcbe5,2025-09-18,,8.0,TEM-9,TEMPO WORKLOAD,,182631.0,383785.0
62fbddc8bb0704a2a808bd57,2025-09-18,,8.0,TEM-7,TEMPO WORKLOAD,,182629.0,383834.0
5e751b85fad9000c325d9aae,2025-09-18,,5.0,TEM-1,TEMPO WORKLOAD,,182494.0,383872.0
712020:39d78a45-5732-4153-afaa-dc9227f4dfe3,2025-09-18,,5.0,TEM-1,TEMPO WORKLOAD,,182494.0,383903.0
712020:02ccfc0c-5c0f-4e48-8f91-fb3bb584a2dc,2025-09-18,,6.0,TEM-7,TEMPO WORKLOAD,,182629.0,383962.0
712020:636ab4cf-a397-4750-8058-c9979628cd22,2025-09-18,,8.0,TEM-7,TEMPO WORKLOAD,,182629.0,384035.0
712020:f50b1e80-f1ef-440b-b954-716fbfdbc927,2025-09-18,,8.0,TEM-7,TEMPO WORKLOAD,,182629.0,384260.0
63d916c4bf837c6893d6fbad,2025-09-18,,8.0,TEM-7,TEMPO WORKLOAD,,182629.0,384569.0
613fb383e057c6006a1ccade,2025-09-18,,8.0,TEM-8,TEMPO WORKLOAD,,182630.0,385698.0
712020:ab3c5ef0-a515-47fc-9cdd-3b5d0c219224,2025-09-18,,8.0,TEM-7,TEMPO WORKLOAD,,182629.0,385855.0
5c8bd79686c36970e812b609,2025-09-18,,4.0,TEM-7,TEMPO WORKLOAD,,182629.0,385401.0
712020:c2d6f64b-7c18-4b58-9189-57c8823f4f64,2025-09-18,,8.0,TEM-5,TEMPO WORKLOAD,,182627.0,383389.0
637d1ac0f48fbd9b62d50fc3,2025-09-18,,8.0,TEM-8,TEMPO WORKLOAD,,182630.0,383769.0
712020:a7ee73c4-a6b3-4a8b-b22b-97aa3edf3ff7,2025-09-18,,4.0,TEM-8,TEMPO WORKLOAD,,182630.0,383781.0
712020:6c5881b3-26a9-4223-a18b-14414e7b9d3a,2025-09-18,,8.0,TEM-7,TEMPO WORKLOAD,,182629.0,383818.0
712020:f5cdecd9-64db-4d5e-b4a2-c8f4b7201212,2025-09-18,,8.0,TEM-7,TEMPO WORKLOAD,,182629.0,383826.0
712020:2fd5ca9e-c92c-426e-b141-c27cdf46a539,2025-09-18,,6.0,TEM-7,TEMPO WORKLOAD,,182629.0,383841.0
712020:34c5700f-f485-4468-b4d7-06a7a3e2942b,2025-09-18,,7.0,TEM-7,TEMPO WORKLOAD,,182629.0,383883.0
712020:d8a16146-bc5b-4c61-9c5d-af3eaddace2b,2025-09-18,,8.0,TEM-9,TEMPO WORKLOAD,,182631.0,383898.0
712020:15482282-a769-4a4d-a4c2-0424a3a2e0d8,2025-09-18,,3.0,TEM-7,TEMPO WORKLOAD,,182629.0,384151.0
712020:a3240ec7-ccb7-4e31-81ed-5338bd11acc2,2025-09-18,,4.0,TEM-8,TEMPO WORKLOAD,,182630.0,384174.0
712020:5ee2f3fa-371b-4e6b-b912-594fc836bd92,2025-09-18,,4.0,TEM-30,TEMPO WORKLOAD,,182761.0,384591.0
712020:448afbe2-d875-40e8-9541-835a59cdf0a7,2025-09-18,,8.0,TEM-9,TEMPO WORKLOAD,,182631.0,384953.0
712020:11e8ce5a-06a7-43cf-9c5a-858eed6f0a07,2025-09-18,,4.0,TEM-5,TEMPO WORKLOAD,,182627.0,385218.0
712020:5e29a15d-dadb-41b1-bd51-d65cb73a9a3e,2025-09-18,,8.75,TEM-9,TEMPO WORKLOAD,,182631.0,385584.0
712020:d1c53603-3e65-4881-b493-a128394d565e,2025-09-18,,9.0,TEM-7,TEMPO WORKLOAD,,182629.0,385725.0
712020:f518f4e7-7314-45a9-a3ef-723ad3fd6d7f,2025-09-18,,6.75,TEM-7,TEMPO WORKLOAD,,182629.0,383804.0
712020:51261fb6-b689-4617-8eae-46a70a19df7c,2025-09-18,,6.0,TEM-9,TEMPO WORKLOAD,,182631.0,384112.0
712020:d6bab2e1-1616-4bfb-83a4-2be2aebf31ed,2025-09-18,,6.0,TEM-7,TEMPO WORKLOAD,,182629.0,384817.0
712020:15482282-a769-4a4d-a4c2-0424a3a2e0d8,2025-09-18,,2.5,TEM-8,TEMPO WORKLOAD,,182630.0,384155.0
5c8bd79686c36970e812b609,2025-09-18,,4.0,TEM-1,TEMPO WORKLOAD,,182494.0,385408.0
712020:39d78a45-5732-4153-afaa-dc9227f4dfe3,2025-09-18,,1.0,TEM-7,TEMPO WORKLOAD,,182629.0,383907.0
712020:a3240ec7-ccb7-4e31-81ed-5338bd11acc2,2025-09-18,,4.0,TEM-8,TEMPO WORKLOAD,,182630.0,384176.0
712020:11e8ce5a-06a7-43cf-9c5a-858eed6f0a07,2025-09-18,,4.0,TEM-7,TEMPO WORKLOAD,,182629.0,385223.0
712020:a7ee73c4-a6b3-4a8b-b22b-97aa3edf3ff7,2025-09-18,,4.0,TEM-1,TEMPO WORKLOAD,,182494.0,383793.0
712020:39d78a45-5732-4153-afaa-dc9227f4dfe3,2025-09-18,,1.0,TEM-8,TEMPO WORKLOAD,,182630.0,383908.0
712020:5ee2f3fa-371b-4e6b-b912-594fc836bd92,2025-09-18,,4.0,TEM-30,TEMPO WORKLOAD,,182761.0,384595.0
712020:15482282-a769-4a4d-a4c2-0424a3a2e0d8,2025-09-18,,2.5,TEM-9,TEMPO WORKLOAD,,182631.0,384159.0
712020:39d78a45-5732-4153-afaa-dc9227f4dfe3,2025-09-18,,1.0,TEM-9,TEMPO WORKLOAD,,182631.0,383909.0
712020:34c5700f-f485-4468-b4d7-06a7a3e2942b,2025-09-18,,1.5,TEM-7,TEMPO WORKLOAD,,182629.0,383884.0
712020:f50b1e80-f1ef-440b-b954-716fbfdbc927,2025-09-19,,8.0,TEM-7,TEMPO WORKLOAD,,182629.0,383770.0
62e433730b4bf7ad924bcbe5,2025-09-19,,8.0,TEM-9,TEMPO WORKLOAD,,182631.0,383786.0
62fbddc8bb0704a2a808bd57,2025-09-19,,8.0,TEM-7,TEMPO WORKLOAD,,182629.0,383835.0
5e751b85fad9000c325d9aae,2025-09-19,,8.0,TEM-8,TEMPO WORKLOAD,,182630.0,383874.0
712020:db40572b-4fd3-49a2-b4c1-620d9be82a65,2025-09-19,,8.0,TEM-9,TEMPO WORKLOAD,,182631.0,383875.0
712020:f656cdc9-b02c-46a3-86a8-c17ca7b011ea,2025-09-19,,2.0,TEM-9,TEMPO WORKLOAD,,182631.0,383877.0
712020:39d78a45-5732-4153-afaa-dc9227f4dfe3,2025-09-19,,3.0,TEM-7,TEMPO WORKLOAD,,182629.0,383910.0
712020:02ccfc0c-5c0f-4e48-8f91-fb3bb584a2dc,2025-09-19,,8.0,TEM-7,TEMPO WORKLOAD,,182629.0,383963.0
712020:636ab4cf-a397-4750-8058-c9979628cd22,2025-09-19,,8.0,TEM-9,TEMPO WORKLOAD,,182631.0,384036.0
712020:d26e58e6-874b-4243-ac4e-1d4cb867a542,2025-09-19,,8.0,TEM-8,TEMPO WORKLOAD,,182630.0,384454.0
63d916c4bf837c6893d6fbad,2025-09-19,,8.0,TEM-7,TEMPO WORKLOAD,,182629.0,384570.0
613fb383e057c6006a1ccade,2025-09-19,,8.0,TEM-8,TEMPO WORKLOAD,,182630.0,385699.0
712020:ab3c5ef0-a515-47fc-9cdd-3b5d0c219224,2025-09-19,,8.0,TEM-7,TEMPO WORKLOAD,,182629.0,385856.0
5c8bd79686c36970e812b609,2025-09-19,,4.0,TEM-7,TEMPO WORKLOAD,,182629.0,385402.0
712020:c2d6f64b-7c18-4b58-9189-57c8823f4f64,2025-09-19,,8.0,TEM-5,TEMPO WORKLOAD,,182627.0,383390.0
712020:a7ee73c4-a6b3-4a8b-b22b-97aa3edf3ff7,2025-09-19,,4.0,TEM-8,TEMPO WORKLOAD,,182630.0,383661.0
637d1ac0f48fbd9b62d50fc3,2025-09-19,,8.0,TEM-8,TEMPO WORKLOAD,,182630.0,383767.0
712020:6c5881b3-26a9-4223-a18b-14414e7b9d3a,2025-09-19,,8.0,TEM-7,TEMPO WORKLOAD,,182629.0,383819.0
712020:f5cdecd9-64db-4d5e-b4a2-c8f4b7201212,2025-09-19,,8.0,TEM-7,TEMPO WORKLOAD,,182629.0,383827.0
712020:d8a16146-bc5b-4c61-9c5d-af3eaddace2b,2025-09-19,,8.0,TEM-2,TEMPO WORKLOAD,,182624.0,383902.0
712020:15482282-a769-4a4d-a4c2-0424a3a2e0d8,2025-09-19,,3.0,TEM-7,TEMPO WORKLOAD,,182629.0,384137.0
712020:a3240ec7-ccb7-4e31-81ed-5338bd11acc2,2025-09-19,,4.0,TEM-8,TEMPO WORKLOAD,,182630.0,384177.0
712020:2fd5ca9e-c92c-426e-b141-c27cdf46a539,2025-09-19,,6.0,TEM-7,TEMPO WORKLOAD,,182629.0,384244.0
712020:5ee2f3fa-371b-4e6b-b912-594fc836bd92,2025-09-19,,4.0,TEM-30,TEMPO WORKLOAD,,182761.0,384590.0
712020:34c5700f-f485-4468-b4d7-06a7a3e2942b,2025-09-19,,7.5,TEM-7,TEMPO WORKLOAD,,182629.0,384659.0
712020:448afbe2-d875-40e8-9541-835a59cdf0a7,2025-09-19,,8.0,TEM-9,TEMPO WORKLOAD,,182631.0,384954.0
712020:11e8ce5a-06a7-43cf-9c5a-858eed6f0a07,2025-09-19,,8.0,TEM-2,TEMPO WORKLOAD,,182624.0,385244.0
712020:5e29a15d-dadb-41b1-bd51-d65cb73a9a3e,2025-09-19,,8.75,TEM-9,TEMPO WORKLOAD,,182631.0,385587.0
712020:d1c53603-3e65-4881-b493-a128394d565e,2025-09-19,,9.0,TEM-7,TEMPO WORKLOAD,,182629.0,385726.0
712020:f518f4e7-7314-45a9-a3ef-723ad3fd6d7f,2025-09-19,,7.0,TEM-7,TEMPO WORKLOAD,,182629.0,383876.0
712020:f656cdc9-b02c-46a3-86a8-c17ca7b011ea,2025-09-19,,6.0,TEM-9,TEMPO WORKLOAD,,182631.0,383878.0
712020:d6bab2e1-1616-4bfb-83a4-2be2aebf31ed,2025-09-19,,6.0,TEM-7,TEMPO WORKLOAD,,182629.0,383183.0
712020:39d78a45-5732-4153-afaa-dc9227f4dfe3,2025-09-19,,2.0,TEM-8,TEMPO WORKLOAD,,182630.0,383911.0
712020:51261fb6-b689-4617-8eae-46a70a19df7c,2025-09-19,,6.0,TEM-9,TEMPO WORKLOAD,,182631.0,384113.0
712020:15482282-a769-4a4d-a4c2-0424a3a2e0d8,2025-09-19,,2.5,TEM-8,TEMPO WORKLOAD,,182630.0,384143.0
5c8bd79686c36970e812b609,2025-09-19,,4.0,TEM-9,TEMPO WORKLOAD,,182631.0,385407.0
712020:39d78a45-5732-4153-afaa-dc9227f4dfe3,2025-09-19,,3.0,TEM-9,TEMPO WORKLOAD,,182631.0,383912.0
712020:a3240ec7-ccb7-4e31-81ed-5338bd11acc2,2025-09-19,,4.0,TEM-8,TEMPO WORKLOAD,,182630.0,384146.0
712020:a7ee73c4-a6b3-4a8b-b22b-97aa3edf3ff7,2025-09-19,,4.0,TEM-8,TEMPO WORKLOAD,,182630.0,383794.0
712020:5ee2f3fa-371b-4e6b-b912-594fc836bd92,2025-09-19,,4.0,TEM-30,TEMPO WORKLOAD,,182761.0,384596.0
712020:15482282-a769-4a4d-a4c2-0424a3a2e0d8,2025-09-19,,2.5,TEM-9,TEMPO WORKLOAD,,182631.0,384147.0
712020:51261fb6-b689-4617-8eae-46a70a19df7c,2025-09-20,,4.0,TEM-9,TEMPO WORKLOAD,,182631.0,384114.0
712020:51261fb6-b689-4617-8eae-46a70a19df7c,2025-09-21,,3.0,TEM-9,TEMPO WORKLOAD,,182631.0,384115.0
712020:636ab4cf-a397-4750-8058-c9979628cd22,2025-09-22,,8.0,TEM-9,TEMPO WORKLOAD,,182631.0,384042.0
712020:f656cdc9-b02c-46a3-86a8-c17ca7b011ea,2025-09-22,,8.0,TEM-9,TEMPO WORKLOAD,,182631.0,384240.0
712020:db40572b-4fd3-49a2-b4c1-620d9be82a65,2025-09-22,,8.0,TEM-9,TEMPO WORKLOAD,,182631.0,384242.0
712020:f50b1e80-f1ef-440b-b954-716fbfdbc927,2025-09-22,,8.0,TEM-7,TEMPO WORKLOAD,,182629.0,384262.0
712020:d26e58e6-874b-4243-ac4e-1d4cb867a542,2025-09-22,,8.0,TEM-8,TEMPO WORKLOAD,,182630.0,384455.0
63d916c4bf837c6893d6fbad,2025-09-22,,9.0,TEM-7,TEMPO WORKLOAD,,182629.0,384571.0
712020:39d78a45-5732-4153-afaa-dc9227f4dfe3,2025-09-22,,3.0,TEM-7,TEMPO WORKLOAD,,182629.0,384802.0
712020:02ccfc0c-5c0f-4e48-8f91-fb3bb584a2dc,2025-09-22,,8.0,TEM-7,TEMPO WORKLOAD,,182629.0,384833.0
62e433730b4bf7ad924bcbe5,2025-09-22,,8.0,TEM-9,TEMPO WORKLOAD,,182631.0,384840.0
5c8bd79686c36970e812b609,2025-09-22,,4.0,TEM-7,TEMPO WORKLOAD,,182629.0,385409.0
613fb383e057c6006a1ccade,2025-09-22,,8.0,TEM-8,TEMPO WORKLOAD,,182630.0,385700.0
62fbddc8bb0704a2a808bd57,2025-09-22,,8.0,TEM-7,TEMPO WORKLOAD,,182629.0,385737.0
5e751b85fad9000c325d9aae,2025-09-22,,8.0,TEM-2,TEMPO WORKLOAD,,182624.0,385749.0
712020:ab3c5ef0-a515-47fc-9cdd-3b5d0c219224,2025-09-22,,8.0,TEM-7,TEMPO WORKLOAD,,182629.0,385858.0
712020:6c5881b3-26a9-4223-a18b-14414e7b9d3a,2025-09-22,,8.0,TEM-7,TEMPO WORKLOAD,,182629.0,383820.0
712020:c2d6f64b-7c18-4b58-9189-57c8823f4f64,2025-09-22,,8.0,TEM-5,TEMPO WORKLOAD,,182627.0,384081.0
712020:a7ee73c4-a6b3-4a8b-b22b-97aa3edf3ff7,2025-09-22,,4.0,TEM-8,TEMPO WORKLOAD,,182630.0,384117.0
712020:f518f4e7-7314-45a9-a3ef-723ad3fd6d7f,2025-09-22,,6.75,TEM-7,TEMPO WORKLOAD,,182629.0,384322.0
712020:f5cdecd9-64db-4d5e-b4a2-c8f4b7201212,2025-09-22,,8.0,TEM-7,TEMPO WORKLOAD,,182629.0,384386.0
712020:5ee2f3fa-371b-4e6b-b912-594fc836bd92,2025-09-22,,4.0,TEM-30,TEMPO WORKLOAD,,182761.0,384604.0
712020:d8a16146-bc5b-4c61-9c5d-af3eaddace2b,2025-09-22,,8.0,TEM-9,TEMPO WORKLOAD,,182631.0,384636.0
637d1ac0f48fbd9b62d50fc3,2025-09-22,,8.0,TEM-8,TEMPO WORKLOAD,,182630.0,384643.0
712020:34c5700f-f485-4468-b4d7-06a7a3e2942b,2025-09-22,,7.0,TEM-7,TEMPO WORKLOAD,,182629.0,384660.0
712020:448afbe2-d875-40e8-9541-835a59cdf0a7,2025-09-22,,8.0,TEM-7,TEMPO WORKLOAD,,182629.0,384955.0
712020:a3240ec7-ccb7-4e31-81ed-5338bd11acc2,2025-09-22,,4.0,TEM-8,TEMPO WORKLOAD,,182630.0,385260.0
712020:11e8ce5a-06a7-43cf-9c5a-858eed6f0a07,2025-09-22,,8.0,TEM-7,TEMPO WORKLOAD,,182629.0,385275.0
712020:5e29a15d-dadb-41b1-bd51-d65cb73a9a3e,2025-09-22,,9.0,TEM-9,TEMPO WORKLOAD,,182631.0,385655.0
712020:d1c53603-3e65-4881-b493-a128394d565e,2025-09-22,,9.0,TEM-2,TEMPO WORKLOAD,,182624.0,385711.0
712020:2fd5ca9e-c92c-426e-b141-c27cdf46a539,2025-09-22,,6.0,TEM-7,TEMPO WORKLOAD,,182629.0,383838.0
712020:39d78a45-5732-4153-afaa-dc9227f4dfe3,2025-09-22,,2.0,TEM-8,TEMPO WORKLOAD,,182630.0,384804.0
712020:d6bab2e1-1616-4bfb-83a4-2be2aebf31ed,2025-09-22,,6.0,TEM-7,TEMPO WORKLOAD,,182629.0,385377.0
5c8bd79686c36970e812b609,2025-09-22,,4.0,TEM-9,TEMPO WORKLOAD,,182631.0,385411.0
712020:39d78a45-5732-4153-afaa-dc9227f4dfe3,2025-09-22,,3.0,TEM-9,TEMPO WORKLOAD,,182631.0,384806.0
712020:a3240ec7-ccb7-4e31-81ed-5338bd11acc2,2025-09-22,,4.0,TEM-8,TEMPO WORKLOAD,,182630.0,385261.0
712020:a7ee73c4-a6b3-4a8b-b22b-97aa3edf3ff7,2025-09-22,,4.0,TEM-8,TEMPO WORKLOAD,,182630.0,384163.0
712020:5ee2f3fa-371b-4e6b-b912-594fc836bd92,2025-09-22,,4.0,TEM-30,TEMPO WORKLOAD,,182761.0,384599.0
712020:51261fb6-b689-4617-8eae-46a70a19df7c,2025-09-22,,6.0,TEM-9,TEMPO WORKLOAD,,182631.0,384116.0
712020:f656cdc9-b02c-46a3-86a8-c17ca7b011ea,2025-09-23,,8.0,TEM-9,TEMPO WORKLOAD,,182631.0,384241.0
712020:db40572b-4fd3-49a2-b4c1-620d9be82a65,2025-09-23,,8.0,TEM-9,TEMPO WORKLOAD,,182631.0,384243.0
712020:f50b1e80-f1ef-440b-b954-716fbfdbc927,2025-09-23,,8.0,TEM-7,TEMPO WORKLOAD,,182629.0,384450.0
712020:d26e58e6-874b-4243-ac4e-1d4cb867a542,2025-09-23,,8.0,TEM-8,TEMPO WORKLOAD,,182630.0,384456.0
63d916c4bf837c6893d6fbad,2025-09-23,,8.0,TEM-7,TEMPO WORKLOAD,,182629.0,384572.0
712020:39d78a45-5732-4153-afaa-dc9227f4dfe3,2025-09-23,,3.0,TEM-7,TEMPO WORKLOAD,,182629.0,384803.0
712020:636ab4cf-a397-4750-8058-c9979628cd22,2025-09-23,,8.0,TEM-9,TEMPO WORKLOAD,,182631.0,384818.0
712020:02ccfc0c-5c0f-4e48-8f91-fb3bb584a2dc,2025-09-23,,8.0,TEM-7,TEMPO WORKLOAD,,182629.0,384834.0
62e433730b4bf7ad924bcbe5,2025-09-23,,8.0,TEM-9,TEMPO WORKLOAD,,182631.0,384841.0
5c8bd79686c36970e812b609,2025-09-23,,4.0,TEM-7,TEMPO WORKLOAD,,182629.0,385410.0
613fb383e057c6006a1ccade,2025-09-23,,8.0,TEM-8,TEMPO WORKLOAD,,182630.0,385701.0
62fbddc8bb0704a2a808bd57,2025-09-23,,8.0,TEM-7,TEMPO WORKLOAD,,182629.0,385738.0
5e751b85fad9000c325d9aae,2025-09-23,,9.5,TEM-8,TEMPO WORKLOAD,,182630.0,385750.0
712020:ab3c5ef0-a515-47fc-9cdd-3b5d0c219224,2025-09-23,,8.0,TEM-7,TEMPO WORKLOAD,,182629.0,385859.0
712020:6c5881b3-26a9-4223-a18b-14414e7b9d3a,2025-09-23,,8.0,TEM-7,TEMPO WORKLOAD,,182629.0,383821.0
712020:34c5700f-f485-4468-b4d7-06a7a3e2942b,2025-09-23,,7.0,TEM-7,TEMPO WORKLOAD,,182629.0,383885.0
712020:c2d6f64b-7c18-4b58-9189-57c8823f4f64,2025-09-23,,8.0,TEM-5,TEMPO WORKLOAD,,182627.0,384231.0
712020:a7ee73c4-a6b3-4a8b-b22b-97aa3edf3ff7,2025-09-23,,4.0,TEM-8,TEMPO WORKLOAD,,182630.0,384269.0
712020:f518f4e7-7314-45a9-a3ef-723ad3fd6d7f,2025-09-23,,7.25,TEM-7,TEMPO WORKLOAD,,182629.0,384323.0
712020:f5cdecd9-64db-4d5e-b4a2-c8f4b7201212,2025-09-23,,8.0,TEM-7,TEMPO WORKLOAD,,182629.0,384387.0
712020:5ee2f3fa-371b-4e6b-b912-594fc836bd92,2025-09-23,,4.0,TEM-30,TEMPO WORKLOAD,,182761.0,384605.0
712020:d8a16146-bc5b-4c61-9c5d-af3eaddace2b,2025-09-23,,8.0,TEM-9,TEMPO WORKLOAD,,182631.0,384638.0
637d1ac0f48fbd9b62d50fc3,2025-09-23,,8.0,TEM-8,TEMPO WORKLOAD,,182630.0,384644.0
712020:448afbe2-d875-40e8-9541-835a59cdf0a7,2025-09-23,,8.0,TEM-7,TEMPO WORKLOAD,,182629.0,384956.0
712020:a3240ec7-ccb7-4e31-81ed-5338bd11acc2,2025-09-23,,4.0,TEM-8,TEMPO WORKLOAD,,182630.0,385262.0
712020:11e8ce5a-06a7-43cf-9c5a-858eed6f0a07,2025-09-23,,8.0,TEM-7,TEMPO WORKLOAD,,182629.0,385276.0
712020:5e29a15d-dadb-41b1-bd51-d65cb73a9a3e,2025-09-23,,9.0,TEM-9,TEMPO WORKLOAD,,182631.0,385657.0
712020:d1c53603-3e65-4881-b493-a128394d565e,2025-09-23,,9.0,TEM-7,TEMPO WORKLOAD,,182629.0,385727.0
712020:2fd5ca9e-c92c-426e-b141-c27cdf46a539,2025-09-23,,6.0,TEM-7,TEMPO WORKLOAD,,182629.0,384245.0
712020:39d78a45-5732-4153-afaa-dc9227f4dfe3,2025-09-23,,2.0,TEM-8,TEMPO WORKLOAD,,182630.0,384805.0
712020:d6bab2e1-1616-4bfb-83a4-2be2aebf31ed,2025-09-23,,6.0,TEM-7,TEMPO WORKLOAD,,182629.0,385378.0
5c8bd79686c36970e812b609,2025-09-23,,4.0,TEM-9,TEMPO WORKLOAD,,182631.0,385412.0
712020:39d78a45-5732-4153-afaa-dc9227f4dfe3,2025-09-23,,3.0,TEM-9,TEMPO WORKLOAD,,182631.0,384807.0
712020:a3240ec7-ccb7-4e31-81ed-5338bd11acc2,2025-09-23,,4.0,TEM-8,TEMPO WORKLOAD,,182630.0,385263.0
712020:a7ee73c4-a6b3-4a8b-b22b-97aa3edf3ff7,2025-09-23,,4.0,TEM-8,TEMPO WORKLOAD,,182630.0,384336.0
712020:5ee2f3fa-371b-4e6b-b912-594fc836bd92,2025-09-23,,4.0,TEM-30,TEMPO WORKLOAD,,182761.0,384600.0
712020:51261fb6-b689-4617-8eae-46a70a19df7c,2025-09-23,,8.0,TEM-9,TEMPO WORKLOAD,,182631.0,384290.0
712020:34c5700f-f485-4468-b4d7-06a7a3e2942b,2025-09-23,,3.0,TEM-7,TEMPO WORKLOAD,,182629.0,384661.0
712020:f656cdc9-b02c-46a3-86a8-c17ca7b011ea,2025-09-24,,4.0,TEM-9,TEMPO WORKLOAD,,182631.0,384390.0
712020:d26e58e6-874b-4243-ac4e-1d4cb867a542,2025-09-24,,8.0,TEM-8,TEMPO WORKLOAD,,182630.0,384457.0
63d916c4bf837c6893d6fbad,2025-09-24,,8.0,TEM-7,TEMPO WORKLOAD,,182629.0,384573.0
712020:39d78a45-5732-4153-afaa-dc9227f4dfe3,2025-09-24,,2.0,TEM-1,TEMPO WORKLOAD,,182494.0,384801.0
712020:636ab4cf-a397-4750-8058-c9979628cd22,2025-09-24,,8.0,TEM-9,TEMPO WORKLOAD,,182631.0,384819.0
712020:02ccfc0c-5c0f-4e48-8f91-fb3bb584a2dc,2025-09-24,,8.0,TEM-2,TEMPO WORKLOAD,,182624.0,384835.0
62e433730b4bf7ad924bcbe5,2025-09-24,,8.0,TEM-9,TEMPO WORKLOAD,,182631.0,384842.0
712020:db40572b-4fd3-49a2-b4c1-620d9be82a65,2025-09-24,,8.0,TEM-9,TEMPO WORKLOAD,,182631.0,385469.0
712020:f50b1e80-f1ef-440b-b954-716fbfdbc927,2025-09-24,,8.0,TEM-7,TEMPO WORKLOAD,,182629.0,385652.0
5c8bd79686c36970e812b609,2025-09-24,,8.0,TEM-2,TEMPO WORKLOAD,,182624.0,385677.0
613fb383e057c6006a1ccade,2025-09-24,,8.0,TEM-8,TEMPO WORKLOAD,,182630.0,385702.0
62fbddc8bb0704a2a808bd57,2025-09-24,,8.0,TEM-7,TEMPO WORKLOAD,,182629.0,385739.0
5e751b85fad9000c325d9aae,2025-09-24,,8.5,TEM-8,TEMPO WORKLOAD,,182630.0,385751.0
712020:ab3c5ef0-a515-47fc-9cdd-3b5d0c219224,2025-09-24,,8.0,TEM-7,TEMPO WORKLOAD,,182629.0,385860.0
712020:6c5881b3-26a9-4223-a18b-14414e7b9d3a,2025-09-24,,8.0,TEM-7,TEMPO WORKLOAD,,182629.0,383822.0
712020:c2d6f64b-7c18-4b58-9189-57c8823f4f64,2025-09-24,,8.0,TEM-5,TEMPO WORKLOAD,,182627.0,384232.0
712020:f518f4e7-7314-45a9-a3ef-723ad3fd6d7f,2025-09-24,,6.5,TEM-7,TEMPO WORKLOAD,,182629.0,384324.0
712020:f5cdecd9-64db-4d5e-b4a2-c8f4b7201212,2025-09-24,,8.0,TEM-7,TEMPO WORKLOAD,,182629.0,384388.0
712020:a7ee73c4-a6b3-4a8b-b22b-97aa3edf3ff7,2025-09-24,,4.0,TEM-8,TEMPO WORKLOAD,,182630.0,384576.0
712020:5ee2f3fa-371b-4e6b-b912-594fc836bd92,2025-09-24,,4.0,TEM-30,TEMPO WORKLOAD,,182761.0,384606.0
712020:d8a16146-bc5b-4c61-9c5d-af3eaddace2b,2025-09-24,,8.0,TEM-9,TEMPO WORKLOAD,,182631.0,384640.0
637d1ac0f48fbd9b62d50fc3,2025-09-24,,8.0,TEM-8,TEMPO WORKLOAD,,182630.0,384646.0
712020:34c5700f-f485-4468-b4d7-06a7a3e2942b,2025-09-24,,7.5,TEM-7,TEMPO WORKLOAD,,182629.0,384662.0
712020:448afbe2-d875-40e8-9541-835a59cdf0a7,2025-09-24,,8.0,TEM-7,TEMPO WORKLOAD,,182629.0,384957.0
712020:a3240ec7-ccb7-4e31-81ed-5338bd11acc2,2025-09-24,,4.0,TEM-8,TEMPO WORKLOAD,,182630.0,385264.0
712020:11e8ce5a-06a7-43cf-9c5a-858eed6f0a07,2025-09-24,,8.0,TEM-7,TEMPO WORKLOAD,,182629.0,385277.0
712020:5e29a15d-dadb-41b1-bd51-d65cb73a9a3e,2025-09-24,,4.5,TEM-7,TEMPO WORKLOAD,,182629.0,385662.0
712020:d1c53603-3e65-4881-b493-a128394d565e,2025-09-24,,9.0,TEM-7,TEMPO WORKLOAD,,182629.0,385728.0
712020:2fd5ca9e-c92c-426e-b141-c27cdf46a539,2025-09-24,,6.0,TEM-7,TEMPO WORKLOAD,,182629.0,385671.0
712020:39d78a45-5732-4153-afaa-dc9227f4dfe3,2025-09-24,,2.0,TEM-7,TEMPO WORKLOAD,,182629.0,384808.0
712020:d6bab2e1-1616-4bfb-83a4-2be2aebf31ed,2025-09-24,,6.0,TEM-7,TEMPO WORKLOAD,,182629.0,385379.0
712020:f656cdc9-b02c-46a3-86a8-c17ca7b011ea,2025-09-24,,4.0,TEM-9,TEMPO WORKLOAD,,182631.0,384391.0
712020:39d78a45-5732-4153-afaa-dc9227f4dfe3,2025-09-24,,2.0,TEM-8,TEMPO WORKLOAD,,182630.0,384809.0
712020:a3240ec7-ccb7-4e31-81ed-5338bd11acc2,2025-09-24,,4.0,TEM-8,TEMPO WORKLOAD,,182630.0,385265.0
712020:a7ee73c4-a6b3-4a8b-b22b-97aa3edf3ff7,2025-09-24,,4.0,TEM-8,TEMPO WORKLOAD,,182630.0,383979.0
712020:5ee2f3fa-371b-4e6b-b912-594fc836bd92,2025-09-24,,4.0,TEM-30,TEMPO WORKLOAD,,182761.0,384601.0
712020:39d78a45-5732-4153-afaa-dc9227f4dfe3,2025-09-24,,2.0,TEM-9,TEMPO WORKLOAD,,182631.0,384810.0
